#time content I_1 V_1 V_2 Xe_1 Xe_1V_1 Xe_1V_2 Xe_1V_3 Xe_1V_4 Xe_1V_5 Xe_1V_6 Xe_1V_7 Xe_1V_8 Xe/SD var
5.87048 7.1e-05 1.81854e-05 3.0024e-11 2.36282e-17 1.64927e-10 5.34798e-09 7.99459e-15 1.29111e-23 5.43261e-28 1.95345e-40 4.23248e-41 1.31447e-48 1.31578e-54 1.42647 0.00250071
6.45753 7.1e-05 1.6723e-05 3.17339e-11 2.36437e-17 1.5672e-10 5.12526e-09 8.37187e-15 1.32479e-23 6.0193e-28 2.213e-40 4.95885e-41 1.69841e-48 1.64129e-54 1.42569 0.00249583
7.10328 7.1e-05 1.52527e-05 3.37257e-11 2.36598e-17 1.48139e-10 4.91126e-09 8.83332e-15 1.36985e-23 6.75757e-28 2.55022e-40 5.92151e-41 2.26666e-48 2.10262e-54 1.42482 0.00249117
7.81361 7.1e-05 1.37874e-05 3.60575e-11 2.36764e-17 1.39222e-10 4.7037e-09 9.39438e-15 1.42828e-23 7.6934e-28 2.9954e-40 7.21776e-41 3.13711e-48 2.77432e-54 1.42385 0.00248687
8.59497 7.1e-05 1.23416e-05 3.8802e-11 2.36935e-17 1.30017e-10 4.50266e-09 1.00776e-14 1.50317e-23 8.89331e-28 3.5955e-40 8.9984e-41 4.5248e-48 3.78494e-54 1.42278 0.00248304
9.45447 7.1e-05 1.09303e-05 4.20508e-11 2.37108e-17 1.20588e-10 4.30934e-09 1.09139e-14 1.59881e-23 1.04533e-27 4.42513e-40 1.15018e-40 6.84006e-48 5.36602e-54 1.42159 0.00247988
10.3999 7.1e-05 9.569e-06 4.592e-11 2.37282e-17 1.1101e-10 4.12546e-09 1.19444e-14 1.72094e-23 1.25138e-27 5.60663e-40 1.51162e-40 1.09062e-47 7.95798e-54 1.42027 0.00247756
11.4399 7.1e-05 8.27301e-06 5.05571e-11 2.37456e-17 1.01369e-10 3.95309e-09 1.32246e-14 1.87735e-23 1.52833e-27 7.34843e-40 2.0496e-40 1.84679e-47 1.2455e-53 1.41881 0.00247631
12.5839 7.1e-05 7.0568e-06 5.61509e-11 2.37628e-17 9.17637e-11 3.79458e-09 1.48299e-14 2.07865e-23 1.90772e-27 1.00207e-39 2.87927e-40 3.34445e-47 2.08184e-53 1.4172 0.00247636
13.8423 7.1e-05 5.93333e-06 6.29424e-11 2.37795e-17 8.2303e-11 3.65254e-09 1.68632e-14 2.33942e-23 2.43835e-27 1.43107e-39 4.21406e-40 6.51992e-47 3.77526e-53 1.41543 0.00247793
15.2265 7.1e-05 4.91333e-06 7.124e-11 2.37957e-17 7.3101e-11 3.52986e-09 1.9467e-14 2.67998e-23 3.19714e-27 2.15542e-39 6.47568e-40 1.37567e-46 7.5722e-53 1.41348 0.00248122
16.7492 7.1e-05 4.00461e-06 8.14355e-11 2.3811e-17 6.42749e-11 3.42977e-09 2.28392e-14 3.1288e-23 4.308e-27 3.44692e-39 1.0566e-39 3.15241e-46 1.71404e-52 1.41136 0.00248636
18.4241 7.1e-05 3.21154e-06 9.4021e-11 2.38254e-17 5.59394e-11 3.35581e-09 2.72559e-14 3.72607e-23 5.9745e-27 5.8829e-39 1.86044e-39 7.85178e-46 4.44566e-52 1.40904 0.00249337
20.2665 7.1e-05 2.53465e-06 1.09602e-10 2.38386e-17 4.82004e-11 3.3119e-09 3.31018e-14 4.52845e-23 8.53742e-27 1.07372e-38 3.61189e-39 2.12057e-45 1.3259e-51 1.40652 0.0025021
22.2931 7.1e-05 1.97048e-06 1.28902e-10 2.38505e-17 4.11481e-11 3.30222e-09 4.09081e-14 5.61548e-23 1.25762e-26 2.09039e-38 7.90963e-39 6.17377e-45 4.49835e-51 1.40383 0.00251219
24.5225 7.1e-05 1.51181e-06 1.52741e-10 2.38611e-17 3.48493e-11 3.33119e-09 5.13967e-14 7.09729e-23 1.9088e-26 4.3074e-38 1.9801e-38 1.91938e-44 1.6982e-50 1.40097 0.00252303
26.9747 7.1e-05 1.14817e-06 1.81985e-10 2.38702e-17 2.93402e-11 3.40328e-09 6.55253e-14 9.12331e-23 2.97998e-26 9.27483e-38 5.62182e-38 6.29086e-44 6.93839e-50 1.39798 0.00253378
29.6722 7.1e-05 8.66753e-07 2.17467e-10 2.3878e-17 2.46216e-11 3.52284e-09 8.45258e-14 1.18909e-22 4.77019e-26 2.05298e-37 1.75579e-37 2.13984e-43 2.9801e-49 1.39491 0.00254351
32.6394 7.1e-05 6.53554e-07 2.59876e-10 2.38845e-17 2.06573e-11 3.69386e-09 1.09932e-13 1.56534e-22 7.79304e-26 4.5886e-37 5.78575e-37 7.42275e-43 1.3087e-48 1.3918 0.00255131
35.9033 7.1e-05 4.94688e-07 3.09675e-10 2.38898e-17 1.73801e-11 3.91981e-09 1.43599e-13 2.07281e-22 1.29169e-25 1.01815e-36 1.93302e-36 2.57933e-42 5.73314e-48 1.38873 0.00255653
39.4937 7.1e-05 3.77507e-07 3.67074e-10 2.38942e-17 1.47013e-11 4.20352e-09 1.87736e-13 2.75067e-22 2.15774e-25 2.21158e-36 6.34795e-36 8.83122e-42 2.456e-47 1.38574 0.0025589
43.443 7.1e-05 2.91346e-07 4.32075e-10 2.38977e-17 1.25243e-11 4.54723e-09 2.44964e-13 3.64714e-22 3.60864e-25 4.65697e-36 2.00697e-35 2.93843e-41 1.01409e-46 1.38287 0.00255854
47.7873 7.1e-05 2.27788e-07 5.04559e-10 2.39006e-17 1.07557e-11 4.95276e-09 3.18407e-13 4.82183e-22 6.00656e-25 9.45516e-36 6.03767e-35 9.40526e-41 3.99954e-46 1.38014 0.00255593
52.5661 7.1e-05 1.80515e-07 5.84384e-10 2.39029e-17 9.31339e-12 5.42172e-09 4.11816e-13 6.34885e-22 9.90462e-25 1.84773e-35 1.71993e-34 2.87756e-40 1.49984e-45 1.37757 0.00255172
57.8227 7.1e-05 1.44947e-07 6.71456e-10 2.39048e-17 8.12893e-12 5.95571e-09 5.29709e-13 8.32074e-22 1.61288e-24 3.47833e-35 4.63835e-34 8.39066e-40 5.34096e-45 1.37516 0.00254659
63.6049 7.1e-05 1.17831e-07 7.6576e-10 2.39064e-17 7.14778e-12 6.55655e-09 6.77532e-13 1.08531e-21 2.58901e-24 6.32238e-35 1.18721e-33 2.33114e-39 1.80763e-44 1.37289 0.00254121
69.9654 7.1e-05 9.68738e-08 8.67377e-10 2.39077e-17 6.32738e-12 7.22635e-09 8.61837e-13 1.40901e-21 4.09385e-24 1.11303e-34 2.8955e-33 6.18061e-39 5.82724e-44 1.37074 0.00253614
76.962 7.1e-05 8.0457e-08 9.76482e-10 2.39088e-17 5.63485e-12 7.96764e-09 1.09048e-12 1.82117e-21 6.37753e-24 1.90407e-34 6.75929e-33 1.56808e-38 1.79447e-43 1.36872 0.00253187
84.6582 7.1e-05 6.74318e-08 1.09333e-09 2.39098e-17 5.04489e-12 8.78336e-09 1.37285e-12 2.34416e-21 9.79473e-24 3.17541e-34 1.51715e-32 3.81957e-38 5.29596e-43 1.3668 0.00252877
93.124 7.1e-05 5.6974e-08 1.21827e-09 2.39106e-17 4.53795e-12 9.67692e-09 1.72016e-12 3.00579e-21 1.48459e-23 5.17795e-34 3.28828e-32 8.96398e-38 1.50295e-42 1.36497 0.00252716
102.436 7.1e-05 4.84854e-08 1.3517e-09 2.39113e-17 4.09887e-12 1.06522e-08 2.14575e-12 3.84058e-21 2.22353e-23 8.27817e-34 6.9094e-32 2.03399e-37 4.11512e-42 1.36322 0.0025273
112.68 7.1e-05 4.1526e-08 1.49412e-09 2.3912e-17 3.71576e-12 1.17136e-08 2.66546e-12 4.8914e-21 3.29532e-23 1.30072e-33 1.4125e-31 4.4773e-37 1.09056e-41 1.36154 0.00252938
123.948 7.1e-05 3.57684e-08 1.64607e-09 2.39126e-17 3.37923e-12 1.2866e-08 3.29809e-12 6.21142e-21 4.83948e-23 2.01299e-33 2.81839e-31 9.59101e-37 2.80592e-41 1.35991 0.00253359
136.343 7.1e-05 3.09653e-08 1.80819e-09 2.39131e-17 3.0818e-12 1.41147e-08 4.06593e-12 7.86662e-21 7.05307e-23 3.07433e-33 5.50455e-31 2.0052e-36 7.02911e-41 1.35833 0.00254008
149.977 7.1e-05 2.69284e-08 1.9812e-09 2.39135e-17 2.81744e-12 1.54659e-08 4.99537e-12 9.93895e-21 1.02157e-22 4.6415e-33 1.05504e-30 4.10257e-36 1.71909e-40 1.35679 0.00254899
164.975 7.1e-05 2.3512e-08 2.16589e-09 2.3914e-17 2.58127e-12 1.6926e-08 6.11767e-12 1.25302e-20 1.4726e-22 6.93819e-33 1.98906e-30 8.2344e-36 4.11494e-40 1.35529 0.00256047
181.472 7.1e-05 2.06025e-08 2.36318e-09 2.39144e-17 2.36929e-12 1.85024e-08 7.46979e-12 1.57669e-20 2.11562e-22 1.02833e-32 3.69641e-30 1.62506e-35 9.6634e-40 1.35381 0.00257465
199.62 7.1e-05 1.81106e-08 2.57408e-09 2.39147e-17 2.17819e-12 2.02031e-08 9.09552e-12 1.98069e-20 3.03325e-22 1.51317e-32 6.78444e-30 3.15995e-35 2.23135e-39 1.35236 0.00259165
219.581 7.1e-05 1.59651e-08 2.79972e-09 2.39151e-17 2.00522e-12 2.20371e-08 1.10467e-11 2.48466e-20 4.34558e-22 2.21332e-32 1.23208e-29 6.06619e-35 5.07693e-39 1.35092 0.00261163
241.54 7.1e-05 1.41089e-08 3.04142e-09 2.39154e-17 1.84808e-12 2.40141e-08 1.33846e-11 3.11319e-20 6.22831e-22 3.22189e-32 2.21766e-29 1.1518e-34 1.14054e-38 1.34949 0.00263474
265.694 7.1e-05 1.2496e-08 3.30064e-09 2.39158e-17 1.70484e-12 2.61451e-08 1.61821e-11 3.89707e-20 8.94019e-22 4.67271e-32 3.96277e-29 2.16679e-34 2.53478e-38 1.34806 0.00266113
292.263 7.1e-05 1.10888e-08 3.57903e-09 2.39161e-17 1.57385e-12 2.84423e-08 1.95256e-11 4.87494e-20 1.28645e-21 6.75905e-32 7.04108e-29 4.0454e-34 5.58367e-38 1.34663 0.00269098
321.489 7.1e-05 9.85641e-09 3.8785e-09 2.39164e-17 1.4537e-12 3.09194e-08 2.35175e-11 6.09548e-20 1.85725e-21 9.76162e-32 1.24594e-28 7.50768e-34 1.22138e-37 1.3452 0.00272447
353.638 7.1e-05 8.7735e-09 4.20121e-09 2.39168e-17 1.34319e-12 3.35918e-08 2.828e-11 7.62021e-20 2.692e-21 1.40907e-31 2.19912e-28 1.38717e-33 2.6579e-37 1.34376 0.0027618
389.002 7.1e-05 7.81895e-09 4.54965e-09 2.39171e-17 1.24129e-12 3.64767e-08 3.39588e-11 9.52711e-20 3.91964e-21 2.03506e-31 3.87775e-28 2.55566e-33 5.76469e-37 1.3423 0.00280319
427.902 7.1e-05 6.97513e-09 4.92667e-09 2.39175e-17 1.1471e-12 3.95939e-08 4.07276e-11 1.19155e-19 5.73538e-21 2.94382e-31 6.84209e-28 4.70209e-33 1.24846e-36 1.34082 0.00284885
470.692 7.1e-05 6.22724e-09 5.33557e-09 2.39179e-17 1.05985e-12 4.29656e-08 4.87949e-11 1.49123e-19 8.4363e-21 4.26978e-31 1.21003e-27 8.65294e-33 2.70492e-36 1.33932 0.00289905
517.762 7.1e-05 5.56279e-09 5.7802e-09 2.39183e-17 9.78856e-13 4.66175e-08 5.84108e-11 1.86807e-19 1.24768e-20 6.21631e-31 2.14857e-27 1.59514e-32 5.87451e-36 1.3378 0.00295404
569.538 7.1e-05 4.9712e-09 6.265e-09 2.39187e-17 9.03526e-13 5.05788e-08 6.98763e-11 2.34313e-19 1.85554e-20 9.09449e-31 3.83731e-27 2.95049e-32 1.28148e-35 1.33623 0.0030141
626.492 7.1e-05 4.44344e-09 6.7952e-09 2.39192e-17 8.33343e-13 5.48834e-08 8.35555e-11 2.94378e-19 2.77517e-20 1.33856e-30 6.90621e-27 5.48482e-32 2.81388e-35 1.33463 0.00307953
689.141 7.1e-05 3.9718e-09 7.37694e-09 2.39198e-17 7.67851e-13 5.95705e-08 9.98892e-11 3.70577e-19 4.17439e-20 1.98436e-30 1.25495e-26 1.02648e-31 6.23364e-35 1.33299 0.00315064
758.055 7.1e-05 3.54965e-09 8.01746e-09 2.39204e-17 7.06651e-13 6.46855e-08 1.19414e-10 4.67613e-19 6.31554e-20 2.96643e-30 2.30707e-26 1.9375e-31 1.39658e-34 1.33129 0.00322776
833.86 7.1e-05 3.17129e-09 8.72537e-09 2.39211e-17 6.49392e-13 7.02817e-08 1.42784e-10 5.91712e-19 9.61141e-20 4.47721e-30 4.29961e-26 3.69528e-31 3.17248e-34 1.32954 0.00331124
917.246 7.1e-05 2.83175e-09 9.51094e-09 2.39219e-17 5.95763e-13 7.64214e-08 1.70801e-10 7.51182e-19 1.47159e-19 6.83072e-30 8.14003e-26 7.13564e-31 7.32702e-34 1.32772 0.00340145
1008.97 7.1e-05 2.52675e-09 1.03865e-08 2.39229e-17 5.45494e-13 8.31781e-08 2.04452e-10 9.57192e-19 2.26725e-19 1.05474e-29 1.56873e-25 1.398e-30 1.72548e-33 1.32584 0.00349876
1108.97 7.1e-05 2.25476e-09 1.1358e-08 2.3924e-17 4.98732e-13 9.05721e-08 2.44577e-10 1.2223e-18 3.50274e-19 1.64399e-29 3.06567e-25 2.7685e-30 4.12424e-33 1.32389 0.00360264
1208.97 7.1e-05 2.03001e-09 1.23506e-08 2.39252e-17 4.5852e-13 9.8017e-08 2.88361e-10 1.53447e-18 5.2423e-19 2.49667e-29 5.75847e-25 5.25124e-30 9.33819e-33 1.32204 0.00370432
1308.97 7.1e-05 1.84126e-09 1.33671e-08 2.39265e-17 4.235e-13 1.05532e-07 3.35888e-10 1.89911e-18 7.63795e-19 3.70935e-29 1.04636e-24 9.61267e-30 2.02269e-32 1.32027 0.00380387
1408.97 7.1e-05 1.68056e-09 1.44101e-08 2.39279e-17 3.92681e-13 1.13132e-07 3.87246e-10 2.3221e-18 1.08749e-18 5.40803e-29 1.84776e-24 1.7075e-29 4.21941e-32 1.31857 0.0039014
1508.97 7.1e-05 1.54216e-09 1.5482e-08 2.39294e-17 3.65319e-13 1.20831e-07 4.42526e-10 2.80987e-18 1.51775e-18 7.75598e-29 3.18239e-24 2.95573e-29 8.52083e-32 1.31693 0.00399699
1608.97 7.1e-05 1.42176e-09 1.6585e-08 2.39311e-17 3.40842e-13 1.28642e-07 5.01821e-10 3.36937e-18 2.08146e-18 1.09631e-28 5.36113e-24 5.00302e-29 1.67258e-31 1.31534 0.00409071
1708.97 7.1e-05 1.31612e-09 1.77213e-08 2.39329e-17 3.18803e-13 1.36574e-07 5.65225e-10 4.00816e-18 2.8107e-18 1.52976e-28 8.85466e-24 8.30325e-29 3.20167e-31 1.3138 0.00418261
1808.97 7.1e-05 1.22273e-09 1.88929e-08 2.39348e-17 2.98848e-13 1.44638e-07 6.32832e-10 4.73443e-18 3.74349e-18 2.10997e-28 1.43662e-23 1.35421e-28 5.99231e-31 1.3123 0.00427278
1908.97 7.1e-05 1.1396e-09 2.01018e-08 2.39369e-17 2.8069e-13 1.52841e-07 7.04732e-10 5.55702e-18 4.92458e-18 2.87985e-28 2.29336e-23 2.17443e-28 1.09895e-30 1.31083 0.00436124
2008.97 7.1e-05 1.06516e-09 2.13501e-08 2.39392e-17 2.64094e-13 1.61192e-07 7.81014e-10 6.48547e-18 6.40636e-18 3.89328e-28 3.6072e-23 3.44272e-28 1.97836e-30 1.3094 0.00444805
2108.97 7.1e-05 9.98157e-10 2.26396e-08 2.39417e-17 2.48868e-13 1.69697e-07 8.61764e-10 7.53006e-18 8.24993e-18 5.21747e-28 5.59696e-23 5.3817e-28 3.50136e-30 1.308 0.00453324
2208.97 7.1e-05 9.3755e-10 2.39723e-08 2.39444e-17 2.3485e-13 1.78363e-07 9.47063e-10 8.70184e-18 1.05261e-17 6.93595e-28 8.5757e-23 8.31536e-28 6.10004e-30 1.30663 0.00461685
2308.97 7.1e-05 8.82492e-10 2.53503e-08 2.39474e-17 2.21904e-13 1.87196e-07 1.03699e-09 1.00127e-17 1.33166e-17 9.15201e-28 1.29872e-22 1.27116e-27 1.04731e-29 1.30528 0.00469891
2408.97 7.1e-05 8.32275e-10 2.67754e-08 2.39506e-17 2.09915e-13 1.96202e-07 1.1316e-09 1.14753e-17 1.67155e-17 1.19928e-27 1.94555e-22 1.92412e-27 1.77372e-29 1.30396 0.00477945
2508.97 7.1e-05 7.86309e-10 2.82497e-08 2.3954e-17 1.98784e-13 2.05386e-07 1.23098e-09 1.31033e-17 2.08302e-17 1.56144e-27 2.88505e-22 2.88594e-27 2.9657e-29 1.30266 0.00485849
2608.97 7.1e-05 7.44096e-10 2.97752e-08 2.39578e-17 1.88425e-13 2.14753e-07 1.33516e-09 1.49111e-17 2.57832e-17 2.02072e-27 4.23766e-22 4.29176e-27 4.89924e-29 1.30138 0.00493605
2708.97 7.1e-05 7.05212e-10 3.13539e-08 2.39619e-17 1.78766e-13 2.24307e-07 1.4442e-09 1.69144e-17 3.17139e-17 2.60031e-27 6.16887e-22 6.33162e-27 8.00166e-29 1.30012 0.00501215
2808.97 7.1e-05 6.69294e-10 3.29879e-08 2.39663e-17 1.69741e-13 2.34052e-07 1.55814e-09 1.91295e-17 3.87795e-17 3.32832e-27 8.90457e-22 9.27113e-27 1.29281e-28 1.29888 0.00508682
2908.97 7.1e-05 6.3603e-10 3.46793e-08 2.39711e-17 1.61295e-13 2.43994e-07 1.67699e-09 2.1574e-17 4.71574e-17 4.23871e-27 1.27511e-21 1.34795e-26 2.06743e-28 1.29766 0.00516006
3008.97 7.1e-05 6.05152e-10 3.64303e-08 2.39763e-17 1.53377e-13 2.54134e-07 1.80078e-09 2.42663e-17 5.70467e-17 5.37237e-27 1.81212e-21 1.94671e-26 3.27396e-28 1.29646 0.00523189
3108.97 7.1e-05 5.76424e-10 3.82429e-08 2.3982e-17 1.45944e-13 2.64478e-07 1.92952e-09 2.72261e-17 6.86702e-17 6.77837e-27 2.5568e-21 2.79358e-26 5.13635e-28 1.29527 0.00530233
3208.97 7.1e-05 5.49643e-10 4.01195e-08 2.39881e-17 1.38957e-13 2.75028e-07 2.06318e-09 3.04742e-17 8.22763e-17 8.51541e-27 3.58281e-21 3.98458e-26 7.98632e-28 1.29409 0.0053714
3308.97 7.1e-05 5.24629e-10 4.20621e-08 2.39947e-17 1.3238e-13 2.85787e-07 2.20176e-09 3.40322e-17 9.81407e-17 1.06535e-26 4.98773e-21 5.65043e-26 1.23114e-27 1.29294 0.0054391
3408.97 7.1e-05 5.01224e-10 4.40729e-08 2.40019e-17 1.26183e-13 2.96758e-07 2.34522e-09 3.79232e-17 1.16569e-16 1.32757e-26 6.90013e-21 7.96822e-26 1.88227e-27 1.29179 0.00550545
3508.97 7.1e-05 4.79289e-10 4.61544e-08 2.40097e-17 1.20338e-13 3.07944e-07 2.4935e-09 4.21712e-17 1.37898e-16 1.64807e-26 9.48852e-21 1.11767e-25 2.85495e-27 1.29066 0.00557046
3608.97 7.1e-05 4.58699e-10 4.83086e-08 2.40181e-17 1.14818e-13 3.19346e-07 2.64655e-09 4.68013e-17 1.62498e-16 2.03849e-26 1.29726e-20 1.55964e-25 4.29716e-27 1.28955 0.00563416
3708.97 7.1e-05 4.39344e-10 5.05378e-08 2.40272e-17 1.09603e-13 3.30967e-07 2.80429e-09 5.18397e-17 1.90776e-16 2.51254e-26 1.76377e-20 2.16555e-25 6.42007e-27 1.28844 0.00569655
3808.97 7.1e-05 4.21126e-10 5.28444e-08 2.4037e-17 1.04669e-13 3.42808e-07 2.96661e-09 5.73138e-17 2.23173e-16 3.08631e-26 2.38519e-20 2.99232e-25 9.52308e-27 1.28735 0.00575764
3908.97 7.1e-05 4.03955e-10 5.52305e-08 2.40477e-17 1e-13 3.54871e-07 3.13343e-09 6.32519e-17 2.60174e-16 3.77865e-26 3.20888e-20 4.11536e-25 1.40278e-26 1.28628 0.00581746
4008.97 7.1e-05 3.87753e-10 5.76984e-08 2.40592e-17 9.55774e-14 3.67158e-07 3.3046e-09 6.96835e-17 3.02301e-16 4.61155e-26 4.2954e-20 5.63405e-25 2.05239e-26 1.28521 0.00587602
4108.97 7.1e-05 3.72448e-10 6.02505e-08 2.40716e-17 9.13856e-14 3.79668e-07 3.48e-09 7.66389e-17 3.5012e-16 5.61062e-26 5.7219e-20 7.67883e-25 2.98312e-26 1.28415 0.00593333
4208.97 7.1e-05 3.57976e-10 6.28888e-08 2.4085e-17 8.74103e-14 3.92403e-07 3.65946e-09 8.41493e-17 4.0424e-16 6.80556e-26 7.58623e-20 1.04202e-24 4.30822e-26 1.28311 0.00598941
4308.97 7.1e-05 3.44276e-10 6.56156e-08 2.40994e-17 8.36381e-14 4.05363e-07 3.84282e-09 9.22469e-17 4.65316e-16 8.23072e-26 1.00119e-19 1.408e-24 6.18317e-26 1.28208 0.00604428
4408.97 7.1e-05 3.31297e-10 6.84331e-08 2.41149e-17 8.00569e-14 4.18548e-07 4.0299e-09 1.00965e-16 5.34049e-16 9.92577e-26 1.31543e-19 1.89457e-24 8.82012e-26 1.28105 0.00609795
4508.97 7.1e-05 3.18988e-10 7.13434e-08 2.41317e-17 7.66555e-14 4.31959e-07 4.22049e-09 1.10336e-16 6.11185e-16 1.19363e-25 1.72078e-19 2.53883e-24 1.25069e-25 1.28004 0.00615044
4608.97 7.1e-05 3.07307e-10 7.43486e-08 2.41497e-17 7.34232e-14 4.45594e-07 4.41438e-09 1.20395e-16 6.9752e-16 1.43146e-25 2.24148e-19 3.38845e-24 1.76316e-25 1.27904 0.00620177
4708.97 7.1e-05 2.96212e-10 7.74508e-08 2.41691e-17 7.03506e-14 4.59452e-07 4.61135e-09 1.31177e-16 7.93894e-16 1.71206e-25 2.90765e-19 4.50443e-24 2.47146e-25 1.27805 0.00625196
4808.97 7.1e-05 2.85666e-10 8.0652e-08 2.41899e-17 6.74285e-14 4.73534e-07 4.81117e-09 1.42717e-16 9.01198e-16 2.04224e-25 3.7565e-19 5.96452e-24 3.445e-25 1.27707 0.00630103
4908.97 7.1e-05 2.75634e-10 8.3954e-08 2.42123e-17 6.46486e-14 4.87838e-07 5.01359e-09 1.55051e-16 1.02037e-15 2.42977e-25 4.8339e-19 7.86738e-24 4.77577e-25 1.2761 0.006349
5008.97 7.1e-05 2.66085e-10 8.73588e-08 2.42363e-17 6.2003e-14 5.02361e-07 5.21835e-09 1.68213e-16 1.15238e-15 2.88346e-25 6.19614e-19 1.03377e-23 6.5851e-25 1.27514 0.00639588
5108.97 7.1e-05 2.5699e-10 9.08683e-08 2.42621e-17 5.94845e-14 5.17103e-07 5.4252e-09 1.82241e-16 1.29828e-15 3.41326e-25 7.91201e-19 1.35326e-23 9.03212e-25 1.27418 0.00644171
5208.97 7.1e-05 2.48322e-10 9.44841e-08 2.42897e-17 5.70862e-14 5.32061e-07 5.63386e-09 1.9717e-16 1.45912e-15 4.03041e-25 1.00653e-18 1.76489e-23 1.23244e-24 1.27324 0.0064865
5308.97 7.1e-05 2.40055e-10 9.82079e-08 2.43192e-17 5.48018e-14 5.47234e-07 5.84406e-09 2.13036e-16 1.63603e-15 4.74754e-25 1.27576e-18 2.29325e-23 1.67315e-24 1.2723 0.00653027
5408.97 7.1e-05 2.32167e-10 1.02041e-07 2.43509e-17 5.26251e-14 5.62618e-07 6.05552e-09 2.29874e-16 1.83017e-15 5.57883e-25 1.6112e-18 2.96894e-23 2.26011e-24 1.27138 0.00657304
5508.97 7.1e-05 2.24636e-10 1.05986e-07 2.43847e-17 5.05506e-14 5.78211e-07 6.26796e-09 2.4772e-16 2.04272e-15 6.54016e-25 2.02763e-18 3.82986e-23 3.03802e-24 1.27046 0.00661485
5608.97 7.1e-05 2.17442e-10 1.10044e-07 2.44208e-17 4.85729e-14 5.9401e-07 6.4811e-09 2.66609e-16 2.27492e-15 7.64923e-25 2.54283e-18 4.9228e-23 4.064e-24 1.26955 0.0066557
5708.97 7.1e-05 2.10566e-10 1.14215e-07 2.44594e-17 4.66871e-14 6.10012e-07 6.69466e-09 2.86575e-16 2.52805e-15 8.92576e-25 3.17807e-18 6.3053e-23 5.41073e-24 1.26865 0.00669563
5808.97 7.1e-05 2.03991e-10 1.18502e-07 2.45005e-17 4.48883e-14 6.26214e-07 6.90835e-09 3.07652e-16 2.8034e-15 1.03917e-24 3.95868e-18 8.04784e-23 7.17019e-24 1.26776 0.00673467
5908.97 7.1e-05 1.977e-10 1.22905e-07 2.45444e-17 4.31722e-14 6.42612e-07 7.1219e-09 3.29872e-16 3.1023e-15 1.20712e-24 4.91477e-18 1.02365e-22 9.4583e-24 1.26688 0.00677283
6008.97 7.1e-05 1.91678e-10 1.27426e-07 2.4591e-17 4.15345e-14 6.59202e-07 7.33503e-09 3.53269e-16 3.42612e-15 1.39911e-24 6.08203e-18 1.29757e-22 1.24204e-23 1.266 0.00681014
6108.97 7.1e-05 1.85911e-10 1.32066e-07 2.46407e-17 3.99713e-14 6.75981e-07 7.54748e-09 3.77874e-16 3.77624e-15 1.61811e-24 7.50256e-18 1.63924e-22 1.62381e-23 1.26514 0.00684662
6208.97 7.1e-05 1.80385e-10 1.36826e-07 2.46936e-17 3.84787e-14 6.92944e-07 7.75899e-09 4.03716e-16 4.15406e-15 1.86735e-24 9.22592e-18 2.06394e-22 2.11369e-23 1.26428 0.00688232
6308.97 7.1e-05 1.75088e-10 1.41706e-07 2.47497e-17 3.70534e-14 7.10089e-07 7.9693e-09 4.30826e-16 4.56101e-15 2.15042e-24 1.13103e-17 2.59007e-22 2.73961e-23 1.26342 0.00691724
6408.97 7.1e-05 1.70009e-10 1.46708e-07 2.48092e-17 3.56918e-14 7.27409e-07 8.17816e-09 4.59232e-16 4.99854e-15 2.47121e-24 1.38237e-17 3.2397e-22 3.53597e-23 1.26258 0.00695142
6508.97 7.1e-05 1.65134e-10 1.51832e-07 2.48724e-17 3.43908e-14 7.44902e-07 8.38534e-09 4.88961e-16 5.46809e-15 2.834e-24 1.68454e-17 4.03916e-22 4.545e-23 1.26174 0.00698489
6608.97 7.1e-05 1.60456e-10 1.5708e-07 2.49393e-17 3.31475e-14 7.62562e-07 8.59062e-09 5.20039e-16 5.97114e-15 3.24343e-24 2.04679e-17 5.01983e-22 5.81829e-23 1.26091 0.00701767
6708.97 7.1e-05 1.55963e-10 1.6245e-07 2.50102e-17 3.19589e-14 7.80386e-07 8.79377e-09 5.52491e-16 6.50916e-15 3.70457e-24 2.47981e-17 6.21893e-22 7.41865e-23 1.26009 0.00704979
6808.97 7.1e-05 1.51646e-10 1.67945e-07 2.50852e-17 3.08223e-14 7.98368e-07 8.99459e-09 5.8634e-16 7.08364e-15 4.22292e-24 2.99598e-17 7.68047e-22 9.42224e-23 1.25927 0.00708129
6908.97 7.1e-05 1.47497e-10 1.73565e-07 2.51645e-17 2.97352e-14 8.16504e-07 9.19288e-09 6.2161e-16 7.69607e-15 4.80443e-24 3.6096e-17 9.45637e-22 1.1921e-22 1.25847 0.00711218
7008.97 7.1e-05 1.43508e-10 1.7931e-07 2.52483e-17 2.86952e-14 8.3479e-07 9.38847e-09 6.5832e-16 8.34794e-15 5.45554e-24 4.33709e-17 1.16076e-21 1.50257e-22 1.25766 0.00714251
7108.97 7.1e-05 1.3967e-10 1.8518e-07 2.53367e-17 2.76999e-14 8.53221e-07 9.58119e-09 6.96491e-16 9.04073e-15 6.18319e-24 5.19733e-17 1.42056e-21 1.88689e-22 1.25687 0.0071723
7208.97 7.1e-05 1.35977e-10 1.91176e-07 2.543e-17 2.67473e-14 8.71791e-07 9.77087e-09 7.36141e-16 9.77595e-15 6.99488e-24 6.21189e-17 1.73339e-21 2.36092e-22 1.25608 0.00720158
